"id","kabupaten_id","bps_code","name"
"190503","1905","1903050",Jebus
"190504","1905","1903010",Kelapa
"190505","1905","1903020",Tempilang
"190506","1905","1903051",Parittiga
"190601","1906","1906030",Manggar
"190602","1906","1906020",Gantung
"190603","1906","1906010",Dendang
"190604","1906","1906040",Kelapa Kampit
"190605","1906","1906031",Damar
"190606","1906","1906021",Simpang Renggiang
"190607","1906","1906011",Simpang Pesak
"197101","1971","1971020",Bukitintan
"197102","1971","1971040",Taman Sari
"197103","1971","1971030",Pangkal Balam
"197104","1971","1971010",Rangkui
"197105","1971","1971041",Gerunggang
"197106","1971","1971031",Gabek
"197107","1971","1971021",Girimaya
"210104","2101","2102061",Gunung Kijang
"210106","2101","2102060",Bintan Timur
"210107","2101","2102050",Bintan Utara
"210108","2101","2102040",Teluk Bintan
"210109","2101","2102070",Tambelan
"210110","2101","2102051",Telok Sebong
"210112","2101","2102064",Toapaya
"210113","2101","2102062",Mantang
"210114","2101","2102063",Bintan Pesisir
"210115","2101","2102052",Seri Kuala Lobam
"210201","2102","2101010",Moro
"210202","2102","2101020",Kundur
"210203","2102","2101030",Karimun
"210204","2102","2101032",Meral
"210205","2102","2101033",Tebing
"210206","2102","2101031",Buru
"210207","2102","2101021",Kundur Utara
"210208","2102","2101022",Kundur Barat
"210209","2102","2101011",Durai
"210210","2102","2101034",Meral Barat
"210211","2102","2101023",Ungar
"210212","2102","2101024",Belat
"210213","2102","",Selat Gelam
"210214","2102","",Sugie Besar
"210304","2103","2103030",Midai
"210305","2103","2103040",Bunguran Barat
"210306","2103","2103060",Serasan
"210307","2103","2103050",Bunguran Timur
"210308","2103","2103041",Bunguran Utara
"210309","2103","2103061",Subi
"210310","2103","2103042",Pulau Laut
"210311","2103","2103043",Pulau Tiga
"210315","2103","2103051",Bunguran Timur Laut
"210316","2103","2103052",Bunguran Tengah
"210318","2103","2103053",Bunguran Selatan
"210319","2103","2103062",Serasan Timur
"210320","2103","2103044",Bunguran Batubi
"210321","2103","2103045",Pulau Tiga Barat
"210322","2103","2103031",Suak Midai
"210323","2103","",Pulau Panjang
"210324","2103","",Pulau Seluan
"210401","2104","2104020",Singkep
"210402","2104","2104030",Lingga
"210403","2104","2104050",Senayang
"210404","2104","2104010",Singkep Barat
"210405","2104","2104040",Lingga Utara
"210406","2104","2104022",Singkep Pesisir
"210407","2104","2104032",Lingga Timur
"210408","2104","2104031",Selayar
"210409","2104","2104021",Singkep Selatan
"210410","2104","2104011",Kepulauan Posek
"210411","2104","2104053",Katang Bidare
"210412","2104","2104052",Temiang Pesisir
"210413","2104","2104051",Bakung Serumpun
"210501","2105","2105040",Siantan
"210502","2105","2105070",Palmatak
"210503","2105","2105050",Siantan Timur
"210504","2105","2105030",Siantan Selatan
"210505","2105","2105020",Jemaja Timur
"210506","2105","2105010",Jemaja
"210507","2105","2105060",Siantan Tengah
"210508","2105","",Siantan Utara
"210509","2105","",Jemaja Barat
"210510","2105","",Kute Siantan
"217101","2171","2171010",Belakang Padang
"217102","2171","2171080",Batu Ampar
"217103","2171","2171060",Sekupang
"217104","2171","2171050",Nongsa
"217105","2171","2171020",Bulang
"217106","2171","2171070",Lubuk Baja
"217107","2171","2171040",Sei Beduk
"217108","2171","2171030",Galang
"217109","2171","2171081",Bengkong
"217110","2171","2171051",Batam Kota
"217111","2171","2171041",Sagulung
"217112","2171","2171061",Batu Aji
"217201","2172","2172040",Tanjung Pinang Barat
"217202","2172","2172020",Tanjung Pinang Timur
"217203","2172","2172030",Tanjung Pinang Kota
"217204","2172","2172010",Bukit Bestari
"310101","3101","3101020",Kepulauan Seribu Utara
"310102","3101","3101010",Kepulauan Seribu Selatan.
"317101","3171","3173080",Gambir
"317102","3171","3173070",Sawah Besar
"317103","3171","3173060",Kemayoran
"317104","3171","3173030",Senen
"317105","3171","3173050",Cempaka Putih
"317106","3171","3173020",Menteng
"317107","3171","3173010",Tanah Abang
"317108","3171","3173040",Johar Baru
"317201","3172","3175010",Penjaringan
"317202","3172","3175030",Tanjung Priok
"317203","3172","3175040",Koja
"317204","3172","3175060",Cilincing
"317205","3172","3175020",Pademangan
"317206","3172","3175050",Kelapa Gading
"317301","3173","3174070",Cengkareng
"317302","3173","3174040",Grogol Petamburan
"317303","3173","3174060",Taman Sari
"317304","3173","3174050",Tambora
"317305","3173","3174020",Kebon Jeruk
"317306","3173","3174080",Kalideres
"317307","3173","3174030",Pal Merah
"317308","3173","3174010",Kembangan
"317401","3174","3171090",Tebet
"317402","3174","3171100",Setiabudi
"317403","3174","3171070",Mampang Prapatan
"317404","3174","3171020",Pasar Minggu
"317405","3174","3171050",Kebayoran Lama
"317406","3174","3171030",Cilandak
"317407","3174","3171060",Kebayoran Baru
"317408","3174","3171080",Pancoran
"317409","3174","3171010",Jagakarsa
"317410","3174","3171040",Pesanggrahan
"317501","3175","3172100",Matraman
"317502","3175","3172090",Pulogadung
"317503","3175","3172060",Jatinegara
"317504","3175","3172050",Kramatjati
"317505","3175","3172010",Pasar Rebo
"317506","3175","3172080",Cakung
"317507","3175","3172070",Duren Sawit
"317508","3175","3172040",Makasar
"317509","3175","3172020",Ciracas
"317510","3175","3172030",Cipayung
"320101","3201","3201210",Cibinong
"320102","3201","3201190",Gunung Putri
"320103","3201","3201200",Citeureup
"320104","3201","3201130",Sukaraja
"320105","3201","3201140",Babakan Madang
"320106","3201","3201170",Jonggol
"320107","3201","3201180",Cileungsi
"320108","3201","3201160",Cariu
"320109","3201","3201150",Sukamakmur
"320110","3201","3201240",Parung
"320111","3201","3201250",Gunung Sindur
"320112","3201","3201230",Kemang
"320113","3201","3201220",Bojong Gede
"320114","3201","3201020",Leuwiliang
"320115","3201","3201050",Ciampea
"320116","3201","3201040",Cibungbulang
"320117","3201","3201030",Pamijahan
"320118","3201","3201260",Rumpin
"320119","3201","3201280",Jasinga
"320120","3201","3201300",Parung Panjang
"320121","3201","3201010",Nanggung
"320122","3201","3201270",Cigudeg
"320123","3201","3201290",Tenjo
"320124","3201","3201100",Ciawi
"320125","3201","3201110",Cisarua
"320126","3201","3201120",Megamendung
"320127","3201","3201090",Caringin
"320128","3201","3201080",Cijeruk
"320129","3201","3201070",Ciomas
"320130","3201","3201060",Dramaga
"320131","3201","3201071",Tamansari
"320132","3201","3201181",Klapanunggal
"320133","3201","3201241",Ciseeng
"320134","3201","3201231",Ranca Bungur
"320135","3201","3201271",Sukajaya
"320136","3201","3201161",Tanjungsari
"320137","3201","3201221",Tajurhalang
"320138","3201","3201081",Cigombong
"320139","3201","3201021",Leuwisadeng
"320140","3201","3201051",Tenjolaya
"320201","3202","3202110",Palabuhanratu
"320202","3202","3202111",Simpenan
"320203","3202","3202291",Cikakak
"320204","3202","3202121",Bantargadung
"320205","3202","3202290",Cisolok
"320206","3202","3202280",Cikidang
"320207","3202","3202100",Lengkong
"320208","3202","3202130",Jampangtengah
"320209","3202","3202120",Warungkiara
"320210","3202","3202140",Cikembar
"320211","3202","3202210",Cibadak
"320212","3202","3202220",Nagrak
"320213","3202","3202260",Parungkuda
"320214","3202","3202261",Bojonggenteng
"320215","3202","3202250",Parakansalak
"320216","3202","3202230",Cicurug
"320217","3202","3202240",Cidahu
"320218","3202","3202270",Kalapanunggal
"320219","3202","3202300",Kabandungan
"320220","3202","3202021",Waluran
"320221","3202","3202040",Jampangkulon
"320222","3202","3202010",Ciemas
"320223","3202","3202050",Kalibunder
"320224","3202","3202030",Surade
"320225","3202","3202031",Cibitung
"320226","3202","3202020",Ciracap
"320227","3202","3202201",Gunungguruh
"320228","3202","3202211",Cicantayan
"320229","3202","3202200",Cisaat
"320230","3202","3202190",Kadudampit
"320231","3202","3202212",Caringin
"320232","3202","3202180",Sukabumi
"320233","3202","3202170",Sukaraja
"320234","3202","3202171",Kebonpedes
"320235","3202","3202172",Cireunghas
"320236","3202","3202173",Sukalarang
"320237","3202","3202090",Pabuaran
"320238","3202","3202131",Purabaya
"320239","3202","3202150",Nyalindung
"320240","3202","3202160",Gegerbitung
"320241","3202","3202080",Sagaranten
"320242","3202","3202082",Curugkembar
"320243","3202","3202070",Cidolog
"320244","3202","3202081",Cidadap
"320245","3202","3202060",Tegalbuleud
"320246","3202","3202041",Cimanggu
"320247","3202","3202221",Ciambar
"320301","3203","3203200",Cianjur
"320302","3203","3203130",Warungkondang
"320303","3203","3203120",Cibeber
"320304","3203","3203140",Cilaku
"320305","3203","3203170",Ciranjang
"320306","3203","3203160",Bojongpicung
"320307","3203","3203190",Karangtengah
"320308","3203","3203180",Mande
"320309","3203","3203150",Sukaluyu
"320310","3203","3203220",Pacet
"320311","3203","3203210",Cugenang
"320312","3203","3203240",Cikalongkulon
"320313","3203","3203230",Sukaresmi
"320314","3203","3203090",Sukanagara
"320315","3203","3203110",Campaka
"320316","3203","3203080",Takokak
"320317","3203","3203070",Kadupandak
"320318","3203","3203100",Pagelaran
"320319","3203","3203060",Tanggeung
"320320","3203","3203050",Cibinong
"320321","3203","3203020",Sindangbarang
"320322","3203","3203010",Agrabinta
"320323","3203","3203030",Cidaun
"320324","3203","3203040",Naringgul
"320325","3203","3203111",Campakamulya
"320326","3203","3203051",Cikadu
"320327","3203","3203131",Gekbrong
"320328","3203","3203221",Cipanas
"320329","3203","3203071",Cijati
"320330","3203","3203011",Leles
"320331","3203","3203161",Haurwangi
"320332","3203","3203061",Pasirkuda
"320405","3204","3204290",Cileunyi
"320406","3204","3204310",Cimenyan
"320407","3204","3204300",Cilengkrang
"320408","3204","3204280",Bojongsoang
"320409","3204","3204260",Margahayu
"320410","3204","3204250",Margaasih
"320411","3204","3204180",Katapang
"320412","3204","3204270",Dayeuhkolot
"320413","3204","3204160",Banjaran
"320414","3204","3204170",Pameungpeuk
"320415","3204","3204040",Pangalengan
"320416","3204","3204150",Arjasari
"320417","3204","3204030",Cimaung
"320425","3204","3204100",Cicalengka
"320426","3204","3204101",Nagreg
"320427","3204","3204090",Cikancung
"320428","3204","3204110",Rancaekek
"320429","3204","3204130",Ciparay
"320430","3204","3204060",Pacet
"320431","3204","3204050",Kertasari
"320432","3204","3204140",Baleendah
"320433","3204","3204120",Majalaya
"320434","3204","3204121",Solokanjeruk
"320435","3204","3204080",Paseh
"320436","3204","3204070",Ibun
"320437","3204","3204190",Soreang
"320438","3204","3204020",Pasirjambu
"320439","3204","3204010",Ciwidey
"320440","3204","3204011",Rancabali
"320444","3204","3204161",Cangkuang
"320446","3204","3204191",Kutawaringin
"320501","3205","3205190",Garut Kota
"320502","3205","3205200",Karangpawitan
"320503","3205","3205210",Wanaraja
"320504","3205","3205182",Tarogong Kaler
"320505","3205","3205181",Tarogong Kidul
"320506","3205","3205230",Banyuresmi
"320507","3205","3205170",Samarang
"320508","3205","3205171",Pasirwangi
"320509","3205","3205240",Leles
"320510","3205","3205280",Kadungora
"320511","3205","3205250",Leuwigoong
"320512","3205","3205260",Cibatu
"320513","3205","3205261",Kersamanah
"320514","3205","3205310",Malangbong
"320515","3205","3205220",Sukawening
"320516","3205","3205221",Karangtengah
"320517","3205","3205150",Bayongbong
"320518","3205","3205151",Cigedug
"320519","3205","3205140",Cilawu
"320520","3205","3205160",Cisurupan
"320521","3205","3205161",Sukaresmi
"320522","3205","3205120",Cikajang
"320523","3205","3205130",Banjarwangi
"320524","3205","3205110",Singajaya
"320525","3205","3205111",Cihurip
"320526","3205","3205100",Peundeuy
"320527","3205","3205070",Pameungpeuk
"320528","3205","3205090",Cisompet
"320529","3205","3205080",Cibalong
"320530","3205","3205060",Cikelet
"320531","3205","3205030",Bungbulang
"320532","3205","3205031",Mekarmukti
"320533","3205","3205050",Pakenjeng
"320534","3205","3205040",Pamulihan
"320535","3205","3205010",Cisewu
"320536","3205","3205011",Caringin
"320537","3205","3205020",Talegong
"320538","3205","3205290",Limbangan
"320539","3205","3205300",Selaawi
"320540","3205","3205270",Cibiuk
"320541","3205","3205212",Pangatikan
"320542","3205","3205211",Sucinaraja
"320601","3206","3206010",Cipatujah
"320602","3206","3206020",Karangnunggal
"320603","3206","3206030",Cikalong
"320604","3206","3206040",Pancatengah
"320605","3206","3206050",Cikatomas
"320606","3206","3206060",Cibalong
"320607","3206","3206061",Parungponteng
"320608","3206","3206070",Bantarkalong
"320609","3206","3206071",Bojongasih
"320610","3206","3206072",Culamega
"320611","3206","3206080",Bojonggambir
"320612","3206","3206090",Sodonghilir
"320613","3206","3206100",Taraju
"320614","3206","3206110",Salawu
"320615","3206","3206111",Puspahiang
"320616","3206","3206120",Tanjungjaya
"320617","3206","3206130",Sukaraja
"320618","3206","3206140",Salopa
"320619","3206","3206141",Jatiwaras
"320620","3206","3206150",Cineam
"320621","3206","3206151",Karang Jaya
"320622","3206","3206160",Manonjaya
"320623","3206","3206161",Gunung Tanjung
"320624","3206","3206190",Singaparna
"320625","3206","3206192",Mangunreja
"320626","3206","3206191",Sukarame
"320627","3206","3206200",Cigalontang
"320628","3206","3206210",Leuwisari
"320629","3206","3206212",Padakembang
"320630","3206","3206211",Sariwangi
"320631","3206","3206221",Sukaratu
"320632","3206","3206230",Cisayong
"320633","3206","3206231",Sukahening
"320634","3206","3206240",Rajapolah
"320635","3206","3206250",Jamanis
"320636","3206","3206260",Ciawi
"320637","3206","3206261",Kadipaten
"320638","3206","3206270",Pagerageung
"320639","3206","3206271",Sukaresik
"320701","3207","3207210",Ciamis
"320702","3207","3207220",Cikoneng
"320703","3207","3207150",Cijeungjing
"320704","3207","3207240",Sadananya
"320705","3207","3207130",Cidolog
"320706","3207","3207230",Cihaurbeuti
"320707","3207","3207300",Panumbangan
"320708","3207","3207290",Panjalu
"320709","3207","3207280",Kawali
"320710","3207","3207270",Panawangan
"320711","3207","3207250",Cipaku
"320712","3207","3207260",Jatinagara
"320713","3207","3207190",Rajadesa
"320714","3207","3207200",Sukadana
"320715","3207","3207180",Rancah
"320716","3207","3207170",Tambaksari
"320717","3207","3207110",Lakbok
"320718","3207","3207100",Banjarsari
"320719","3207","3207120",Pamarican
"320729","3207","3207140",Cimaragas
"320730","3207","3207160",Cisaga
"320731","3207","3207221",Sindangkasih
"320732","3207","3207211",Baregbeg
"320733","3207","3207291",Sukamantri
"320734","3207","3207281",Lumbung
"320735","3207","3207111",Purwadadi
"320737","3207","3207101",Banjaranyar
"320801","3208","3208020",Kadugede
"320802","3208","3208030",Ciniru
"320803","3208","3208050",Subang
"320804","3208","3208060",Ciwaru
"320805","3208","3208070",Cibingbin
"320806","3208","3208080",Luragung
"320807","3208","3208110",Lebakwangi
"320808","3208","3208120",Garawangi
"320809","3208","3208130",Kuningan
"320810","3208","3208100",Ciawigebang
"320811","3208","3208090",Cidahu
"320812","3208","3208160",Jalaksana
"320813","3208","3208170",Cilimus
"320814","3208","3208180",Mandirancan
"320815","3208","3208040",Selajambe
"320816","3208","3208150",Kramatmulya
"320817","3208","3208010",Darma
"320818","3208","3208140",Cigugur
"320819","3208","3208190",Pasawahan
"320820","3208","3208021",Nusaherang
"320821","3208","3208101",Cipicung
"320822","3208","3208181",Pancalang
"320823","3208","3208161",Japara
"320824","3208","3208081",Cimahi
"320825","3208","3208051",Cilebak
"320826","3208","3208031",Hantara
"320827","3208","3208091",Kalimanggis
"320828","3208","3208071",Cibeureum
"320829","3208","3208061",Karang Kancana
"320830","3208","3208111",Maleber
"320831","3208","3208121",Sindang Agung
"320832","3208","3208171",Cigandamekar
"320901","3209","3209010",Waled
"320902","3209","3209020",Ciledug
"320903","3209","3209030",Losari
"320904","3209","3209031",Pabedilan
"320905","3209","3209040",Babakan
"320906","3209","3209050",Karangsembung
"320907","3209","3209060",Lemahabang
"320908","3209","3209061",Susukan Lebak
"320909","3209","3209070",Sedong
"320910","3209","3209080",Astanajapura
"320911","3209","3209081",Pangenan
"320912","3209","3209090",Mundu
"320913","3209","3209100",Beber
"320914","3209","3209111",Talun
"320915","3209","3209120",Sumber
"320916","3209","3209121",Dukupuntang
"320917","3209","3209130",Palimanan
"320918","3209","3209140",Plumbon
"320919","3209","3209150",Weru
"320920","3209","3209162",Kedawung
"320921","3209","3209171",Gunung Jati
"320922","3209","3209180",Kapetakan
"320923","3209","3209190",Klangenan
"320924","3209","3209200",Arjawinangun
"320925","3209","3209201",Panguragan
"320926","3209","3209210",Ciwaringin
"320927","3209","3209220",Susukan
"320928","3209","3209230",Gegesik
"320929","3209","3209231",Kaliwedi
"320930","3209","3209041",Gebang
"320931","3209","3209141",Depok
"320932","3209","3209011",Pasaleman
"320933","3209","3209021",Pabuaran
"320934","3209","3209051",Karangwareng
"320935","3209","3209161",Tengah Tani
"320936","3209","3209151",Plered
"320937","3209","3209211",Gempol
"320938","3209","3209101",Greged
"320939","3209","3209181",Suranenggala
"320940","3209","3209191",Jamblang
"321001","3210","3210010",Lemahsugih
"321002","3210","3210020",Bantarujeg
"321003","3210","3210030",Cikijing
"321004","3210","3210040",Talaga
"321005","3210","3210050",Argapura
"321006","3210","3210060",Maja
"321007","3210","3210070",Majalengka
"321008","3210","3210090",Sukahaji
"321009","3210","3210100",Rajagaluh
"321010","3210","3210120",Leuwimunding
"321011","3210","3210140",Jatiwangi
"321012","3210","3210150",Dawuan
"321013","3210","3210170",Kadipaten
"321014","3210","3210180",Kertajati
"321015","3210","3210190",Jatitujuh
"321016","3210","3210200",Ligung
"321017","3210","3210210",Sumberjaya
"321018","3210","3210160",Panyingkiran
"321019","3210","3210130",Palasah
"321020","3210","3210080",Cigasong
"321021","3210","3210110",Sindangwangi
"321022","3210","3210041",Banjaran
"321023","3210","3210031",Cingambul
"321024","3210","3210151",Kasokandel
"321025","3210","3210091",Sindang
"321026","3210","3210021",Malausma
"321101","3211","3211100",Wado
"321102","3211","3211101",Jatinunggal
"321103","3211","3211080",Darmaraja
"321104","3211","3211090",Cibugel
"321105","3211","3211071",Cisitu
"321106","3211","3211070",Situraja
"321107","3211","3211140",Conggeang
"321108","3211","3211150",Paseh
"321109","3211","3211181",Surian
"321110","3211","3211180",Buahdua
"321111","3211","3211030",Tanjungsari
"321112","3211","3211031",Sukasari
"321113","3211","3211032",Pamulihan
"321114","3211","3211020",Cimanggung
"321115","3211","3211010",Jatinangor
"321116","3211","3211040",Rancakalong
"321117","3211","3211050",Sumedang Selatan
"321118","3211","3211060",Sumedang Utara
"321119","3211","3211061",Ganeas
"321120","3211","3211170",Tanjungkerta
"321121","3211","3211171",Tanjungmedar
"321122","3211","3211160",Cimalaka
"321123","3211","3211161",Cisarua
"321124","3211","3211120",Tomo
"321125","3211","3211130",Ujungjaya
"321126","3211","3211111",Jatigede
"321201","3212","3212010",Haurgeulis
"321202","3212","3212020",Kroya
"321203","3212","3212030",Gabuswetan
"321204","3212","3212040",Cikedung
"321205","3212","3212050",Lelea
"321206","3212","3212060",Bangodua
"321207","3212","3212070",Widasari
"321208","3212","3212080",Kertasemaya
"321209","3212","3212090",Krangkeng
"321210","3212","3212100",Karangampel
"321211","3212","3212110",Juntinyuat
"321212","3212","3212120",Sliyeg
"321213","3212","3212130",Jatibarang
"321214","3212","3212140",Balongan
"321215","3212","3212150",Indramayu
"321216","3212","3212160",Sindang
"321217","3212","3212161",Cantigi
"321218","3212","3212170",Lohbener
"321219","3212","3212171",Arahan
"321220","3212","3212180",Losarang
"321221","3212","3212190",Kandanghaur
"321222","3212","3212200",Bongas
"321223","3212","3212210",Anjatan
"321224","3212","3212220",Sukra
"321225","3212","3212011",Gantar
"321226","3212","3212041",Trisi
"321227","3212","3212081",Sukagumiwang
"321228","3212","3212101",Kedokan Bunder
"321229","3212","3212162",Pasekan
"321230","3212","3212061",Tukdana
"321231","3212","3212221",Patrol
"321301","3213","3213010",Sagalaherang
"321302","3213","3213030",Cisalak
"321303","3213","3213070",Subang
"321304","3213","3213080",Kalijati
"321305","3213","3213100",Pabuaran
"321306","3213","3213120",Purwadadi
"321307","3213","3213140",Pagaden
"321308","3213","3213170",Binong
"321309","3213","3213180",Ciasem
"321310","3213","3213200",Pusakanagara
"321311","3213","3213190",Pamanukan
"321312","3213","3213020",Jalancagak
"321313","3213","3213220",Blanakan
"321314","3213","3213040",Tanjungsiang
"321315","3213","3213160",Compreng
"321316","3213","3213110",Patokbeusi
"321317","3213","3213060",Cibogo
"321318","3213","3213150",Cipunagara
"321319","3213","3213050",Cijambe
"321320","3213","3213090",Cipeundeuy
"321321","3213","3213210",Legonkulon
"321322","3213","3213130",Cikaum
"321323","3213","3213011",Serangpanjang
"321324","3213","3213191",Sukasari
"321325","3213","3213171",Tambakdahan
"321326","3213","3213031",Kasomalang
"321327","3213","3213081",Dawuan
"321328","3213","3213141",Pagaden Barat
"321329","3213","3213021",Ciater
"321330","3213","3213201",Pusakajaya
"321401","3214","3214100",Purwakarta
"321402","3214","3214110",Campaka
"321403","3214","3214010",Jatiluhur
"321404","3214","3214040",Plered
"321405","3214","3214050",Sukatani
"321406","3214","3214060",Darangdan
"321407","3214","3214020",Maniis
"321408","3214","3214030",Tegalwaru
"321409","3214","3214080",Wanayasa
"321410","3214","3214090",Pasawahan
"321411","3214","3214070",Bojong
"321412","3214","3214101",Babakancikao
"321413","3214","3214112",Bungursari
"321414","3214","3214111",Cibatu
"321415","3214","3214011",Sukasari
"321416","3214","3214091",Pondoksalam
"321417","3214","3214081",Kiarapedes
"321501","3215","3215113",Karawang Barat
"321502","3215","3215010",Pangkalan
"321503","3215","3215031",Telukjambe Timur
"321504","3215","3215020",Ciampel
"321505","3215","3215040",Klari
"321506","3215","3215150",Rengasdengklok
"321507","3215","3215140",Kutawaluya
"321508","3215","3215190",Batujaya
"321509","3215","3215180",Tirtajaya
"321510","3215","3215160",Pedes
"321511","3215","3215170",Cibuaya
"321512","3215","3215200",Pakisjaya
"321513","3215","3215050",Cikampek
"321514","3215","3215070",Jatisari
"321515","3215","3215081",Cilamaya Wetan
"321516","3215","3215060",Tirtamulya
"321517","3215","3215100",Telagasari
"321518","3215","3215120",Rawamerta
"321519","3215","3215090",Lemahabang
"321520","3215","3215130",Tempuran
"321521","3215","3215111",Majalaya
"321522","3215","3215151",Jayakerta
"321523","3215","3215082",Cilamaya Kulon
"321524","3215","3215071",Banyusari
"321525","3215","3215072",Kota Baru
"321526","3215","3215112",Karawang Timur
"321527","3215","3215032",Telukjambe Barat
"321528","3215","3215011",Tegalwaru
"321529","3215","3215051",Purwasari
"321530","3215","3215161",Cilebar
"321601","3216","3216100",Tarumajaya
"321602","3216","3216090",Babelan
"321603","3216","3216111",Sukawangi
"321604","3216","3216110",Tambelang
"321605","3216","3216082",Tambun Utara
"321606","3216","3216081",Tambun Selatan
"321607","3216","3216070",Cibitung
"321608","3216","3216071",Cikarang Barat
"321609","3216","3216061",Cikarang Utara
"321610","3216","3216062",Karang Bahagia
"321611","3216","3216041",Cikarang Timur
"321612","3216","3216050",Kedung Waringin
"321613","3216","3216130",Pebayuran
"321614","3216","3216121",Sukakarya
"321615","3216","3216120",Sukatani
"321616","3216","3216140",Cabangbungin
"321617","3216","3216150",Muaragembong
"321618","3216","3216010",Setu
"321619","3216","3216023",Cikarang Selatan
"321620","3216","3216022",Cikarang Pusat
"321621","3216","3216021",Serang Baru
"321622","3216","3216030",Cibarusah
"321623","3216","3216031",Bojongmangu
"321701","3217","3217120",Lembang
"321702","3217","3217110",Parongpong
"321703","3217","3217130",Cisarua
"321704","3217","3217140",Cikalongwetan
"321705","3217","3217150",Cipeundeuy
"321706","3217","3217100",Ngamprah
"321707","3217","3217080",Cipatat
"321708","3217","3217090",Padalarang
"321709","3217","3217070",Batujajar
"321710","3217","3217050",Cihampelas
"321711","3217","3217040",Cililin
"321712","3217","3217060",Cipongkor
"321713","3217","3217010",Rongga
"321714","3217","3217030",Sindangkerta
"321715","3217","3217020",Gununghalu
"321716","3217","3217071",Saguling
"321801","3218","3218050",Parigi
"321802","3218","3218020",Cijulang
"321803","3218","3218010",Cimerak
"321804","3218","3218030",Cigugur
"321805","3218","3218040",Langkaplancar
"321806","3218","3218100",Mangunjaya
"321807","3218","3218090",Padaherang
"321808","3218","3218080",Kalipucang
"321809","3218","3218070",Pangandaran
"321810","3218","3218060",Sidamulih
"327101","3271","3271010",Bogor Selatan
"327102","3271","3271020",Bogor Timur
"327103","3271","3271040",Bogor Tengah
"327104","3271","3271050",Bogor Barat
"327105","3271","3271030",Bogor Utara
"327106","3271","3271060",Tanah Sareal
"327201","3272","3272040",Gunungpuyuh
"327202","3272","3272050",Cikole
"327203","3272","3272020",Citamiang
"327204","3272","3272030",Warudoyong
"327205","3272","3272010",Baros
"327206","3272","3272011",Lembursitu
"327207","3272","3272012",Cibeureum
"327301","3273","3273250",Sukasari
"327302","3273","3273230",Coblong
"327303","3273","3273020",Babakan Ciparay
"327304","3273","3273030",Bojongloa Kaler
"327305","3273","3273180",Andir
"327306","3273","3273190",Cicendo
"327307","3273","3273240",Sukajadi
"327308","3273","3273260",Cidadap
"327309","3273","3273200",Bandung Wetan
"327310","3273","3273050",Astana Anyar
"327311","3273","3273060",Regol
"327312","3273","3273160",Batununggal
"327313","3273","3273070",Lengkong
"327314","3273","3273210",Cibeunying Kidul
"327315","3273","3273010",Bandung Kulon
"327316","3273","3273150",Kiaracondong
"327317","3273","3273040",Bojongloa Kidul
"327318","3273","3273220",Cibeunying Kaler
"327319","3273","3273170",Sumur Bandung
"327320","3273","3273141",Antapani
"327321","3273","3273080",Bandung Kidul
"327322","3273","3273090",Buahbatu
"327323","3273","3273100",Rancasari
"327324","3273","3273130",Arcamanik
"327325","3273","3273110",Cibiru
"327326","3273","3273120",Ujungberung
"327327","3273","3273101",Gedebage
"327328","3273","3273111",Panyileukan
"327329","3273","3273121",Cinambo
"327330","3273","3273142",Mandalajati
"327401","3274","3274050",Kejaksan
"327402","3274","3274020",Lemah Wungkuk
"327403","3274","3274010",Harjamukti
"327404","3274","3274030",Pekalipan
"327405","3274","3274040",Kesambi
"327501","3275","3275040",Bekasi Timur
"327502","3275","3275060",Bekasi Barat
"327503","3275","3275070",Bekasi Utara
"327504","3275","3275050",Bekasi Selatan
"327505","3275","3275041",Rawalumbu
"327506","3275","3275061",Medansatria
"327507","3275","3275030",Bantargebang
"327508","3275","3275010",Pondokgede
"327509","3275","3275020",Jatiasih
"327510","3275","3275011",Jatisampurna
"327511","3275","3275031",Mustikajaya
"327512","3275","3275012",Pondokmelati
"327601","3276","3276020",Pancoran Mas
"327602","3276","3276040",Cimanggis
"327603","3276","3276010",Sawangan
"327604","3276","3276060",Limo
"327605","3276","3276030",Sukmajaya
"327606","3276","3276050",Beji
"327607","3276","3276021",Cipayung
"327608","3276","3276031",Cilodong
"327609","3276","3276061",Cinere
"327610","3276","3276041",Tapos
"327611","3276","3276011",Bojongsari
"327701","3277","3277010",Cimahi Selatan
"327702","3277","3277020",Cimahi Tengah
"327703","3277","3277030",Cimahi Utara
"327801","3278","3278050",Cihideung
"327802","3278","3278080",Cipedes
"327803","3278","3278040",Tawang
"327804","3278","3278070",Indihiang
"327805","3278","3278010",Kawalu
"327806","3278","3278030",Cibeureum
"327807","3278","3278020",Tamansari
"327808","3278","3278060",Mangkubumi
"327809","3278","3278071",Bungursari
"327810","3278","3278031",Purbaratu
"327901","3279","3279010",Banjar
"327902","3279","3279030",Pataruman
"327903","3279","3279020",Purwaharja
"327904","3279","3279040",Langensari
"330101","3301","3301080",Kedungreja
"330102","3301","3301140",Kesugihan
"330103","3301","3301150",Adipala
"330104","3301","3301190",Binangun
"330105","3301","3301200",Nusawungu
"330106","3301","3301180",Kroya
"330107","3301","3301160",Maos
"330108","3301","3301130",Jeruklegi
"330109","3301","3301120",Kawunganten
"330110","3301","3301100",Gandrungmangu
"330111","3301","3301070",Sidareja
"330112","3301","3301050",Karangpucung
"330113","3301","3301040",Cimanggu
"330114","3301","3301030",Majenang
"330115","3301","3301020",Wanareja
