"id","kecamatan_id","bps_code","name"
"1813042009","181304","1813020001",Walur
"1813042010","181304","1813020010",Batu Raja
"1813042011","181304","1813020012",Pemancar
"1813042012","181304","1813020011",Gedau
"1813052001","181305","1813040006",Kebuayan
"1813052002","181305","1813040007",Way Nukak
"1813052003","181305","1813040005",Way Sindi
"1813052004","181305","1813040010",Penengahan
"1813052005","181305","1813040012",Menyancang
"1813052006","181305","1813040008",Laay
"1813052007","181305","1813040009",Penggawa V Ulu
"1813052008","181305","1813040011",Penggawa V Tengah
"1813052009","181305","1813040002",Way Sindi Utara
"1813052010","181305","1813040001",Tembakak Way Sindi
"1813052011","181305","1813040004",Way Sindi Hanuan
"1813052012","181305","1813040003",Asahan Way Sindi
"1813062001","181306","1813030004",Pasar Pulaupisang
"1813062002","181306","1813030006",Labuhan
"1813062003","181306","1813030003",Bandar Dalam
"1813062004","181306","1813030002",Pekon Lok
"1813062005","181306","1813030005",Sukadana
"1813062006","181306","1813030001",Suka Marga
"1813072001","181307","1813050002",Pajar Bulan
"1813072002","181307","1813050001",Bumi Waras
"1813072003","181307","1813050005",Banjar Agung
"1813072004","181307","",Penggawa V Ilir
"1813072005","181307","1813050007",Ulu Krui
"1813072006","181307","1813050008",Gunung Kemala
"1813072007","181307","1813050009",Labuhan Mandi
"1813072008","181307","1813050006",Suka Baru
"1813072009","181307","1813050003",Penggawa Lima
"1813072010","181307","1813050010",Gunungkemala Timur
"1813082001","181308","1813070009",Balai Kencana
"1813082002","181308","1813070007",Way Suluh
"1813082003","181308","1813070006",Way Napal
"1813082004","181308","1813070005",Padang Haluan
"1813082005","181308","1813070003",Lintik
"1813082006","181308","1813070001",Walur
"1813082007","181308","1813070002",Pemerihan
"1813082008","181308","1813070010",Mandiri Sejati
"1813082009","181308","1813070008",Padang Raya
"1813082010","181308","1813070004",Suka Jadi
"1813092001","181309","1813090009",Sumber Agung
"1813092002","181309","1813090008",Ulok Mukti
"1813092003","181309","1813090006",Negeri Ratu Ngambur
"1813092004","181309","1813090004",Pekon Mon
"1813092005","181309","1813090001",Gedung Cahya Kuningan
"1813092006","181309","1813090002",Suka Banjar
"1813092007","181309","1813090003",Suka Negara
"1813092008","181309","1813090005",Muara Tembulih
"1813092009","181309","1813090007",Bumi Ratu
"1813102001","181310","1813100008",Negeri Ratu Ngaras
"1813102003","181310","1813100009",Kota Batu
"1813102004","181310","1813100005",Mulang Maya
"1813102005","181310","1813100004",Rajabasa
"1813102006","181310","1813100001",Pardasuka
"1813102017","181310","1813100006",Padang Alam
"1813102018","181310","1813100003",Suka Maju
"1813102019","181310","1813100002",Sukarame
"1813102020","181310","1813100007",Bandar Jaya
"1813112001","181311","1813110014",Pagar Bukit
"1813112002","181311","1813110011",Tanjung Kemala
"1813112003","181311","1813110012",Suka Marga
"1813112004","181311","1813110007",Kota Jawa
"1813112005","181311","1813110009",Penyandingan
"1813112006","181311","1813110004",Bandar Dalam
"1813112007","181311","1813110001",Way Haru
"1813112008","181311","1813110010",Pemerihan
"1813112009","181311","1813110006",Suka Negeri
"1813112010","181311","1813110005",Sumberejo
"1813112011","181311","1813110002",Siring Gading
"1813112012","181311","1813110003",Way Tias
"1813112013","181311","1813110013",Tanjung Rejo
"1813112014","181311","1813110008",Pagar Bukit Induk
"1871011003","187101","1871080005",Kedaton
"1871011004","187101","1871080003",Surabaya
"1871011005","187101","1871080001",Sukamenanti
"1871011006","187101","1871080002",Sidodadi
"1871011009","187101","1871080016",Sukamenanti Baru
"1871011010","187101","1871080018",Penengahan
"1871011012","187101","1871080019",Penengahan Raya
"1871021003","187102","1871090005",Sukarame
"1871021004","187102","1871090009",Way Dadi
"1871021006","187102","1871090014",Sukarame Baru
"1871021007","187102","1871090012",Way Dadi Baru
"1871021008","187102","1871090011",Korpri jaya
"1871021009","187102","",Korpri Raya
"1871031001","187103","1871070005",Gedong Air
"1871031002","187103","1871070004",Sukajawa
"1871031004","187103","1871070002",Susunan Baru
"1871031006","187103","1871070003",Sukadana Ham
"1871031008","187103","1871070013",Kelapa Tiga Permai
"1871031010","187103","1871070010",Sukajawa Baru
"1871031011","187103","1871070006",Segalamider
"1871041001","187104","1871030002",Panjang Selatan
"1871041002","187104","1871030001",Srengsem
"1871041003","187104","1871030003",Panjang Utara
"1871041004","187104","1871030004",Pidada
"1871041007","187104","1871030009",Karang Maritim
"1871041008","187104","1871030010",Way Lunik
"1871041009","187104","1871030011",Ketapang
"1871041010","187104","1871030012",Ketapang Kuala
"1871051002","187105","1871040002",Kota Baru
"1871051003","187105","1871040003",Tanjung Agung
"1871051004","187105","1871040004",Kebon Jeruk
"1871051005","187105","1871040005",Sawah Lama
"1871051006","187105","1871040006",Sawah Brebes
"1871061001","187106","1871060001",Durian Payung
"1871061002","187106","1871060002",Gotong Royong
"1871061005","187106","1871060005",Palapa
"1871061006","187106","1871060006",Kaliawi
"1871061007","187106","1871060007",Kelapa Tiga
"1871061010","187106","1871060010",Pasir Gintung
"1871061012","187106","1871060013",Kaliawi Persada
"1871071001","187107","1871020003",Pesawahan
"1871071002","187107","1871020004",Telukbetung
"1871071008","187107","1871020002",Talang
"1871071009","187107","1871020001",Gedong Pakuon
"1871071012","187107","1871020013",Sumur Putri
"1871071013","187107","1871020014",Gunungmas
"1871081005","187108","1871010005",Bakung
"1871081006","187108","1871010006",Kuripan
"1871081007","187108","1871010007",Negeri Olok Gading
"1871081008","187108","1871010008",Sukarame II
"1871081009","187108","1871010011",Batu Putuk
"1871091001","187109","1871050001",Kupang Kota
"1871091003","187109","",Kupang Raya
"1871091004","187109","1871050003",Kupang Teba
"1871091006","187109","1871050008",Pengajaran
"1871091007","187109","1871050007",Gulak Galik
"1871091008","187109","1871050006",Sumur Batu
"1871101001","187110","1871081002",Rajabasa
"1871101002","187110","1871081001",Gedong Meneng
"1871101005","187110","1871081007",Rajabasa Nunyai
"1871101006","187110","1871081006",Rajabasa Pemuka
"1871101007","187110","1871081005",Gedong Meneng Baru
"1871101008","187110","1871081003",Rajabasa Raya
"1871101009","187110","1871081004",Rajabasa Jaya
"1871111001","187111","1871082002",Tanjung Senang
"1871111002","187111","1871082003",Way Kandis
"1871111003","187111","1871082001",Labuhan Dalam
"1871111004","187111","1871082004",Perumnas Way Kandis
"1871111005","187111","1871082005",Pematang Wangi
"1871121002","187112","1871091006",Sukabumi
"1871121004","187112","1871091005",Sukabumi Indah
"1871121007","187112","1871091008",Campang Raya
"1871121008","187112","1871091007",Nusantara Permai
"1871121009","187112","1871091009",Campang Jaya
"1871121010","187112","1871091010",Way Gubak
"1871121011","187112","1871091011",Way Laga
"1871131001","187113","1871071005",Sumber Rejo
"1871131003","187113","1871071009",Beringin Jaya
"1871131004","187113","1871071006",Kemiling Permai
"1871131005","187113","1871071001",Sumber Agung
"1871131006","187113","1871071002",Kedaung
"1871131007","187113","1871071003",Pinang Jaya
"1871131008","187113","1871071008",Sumberrejo Sejahtera
"1871131009","187113","1871071010",Kemiling Raya
"1871131010","187113","1871071004",Beringin Raya
"1871141001","187114","1871083006",Labuhan Ratu
"1871141002","187114","1871083014",Labuhan Ratu Raya
"1871141003","187114","1871083013",Sepang Jaya
"1871141004","187114","1871083015",Kota Sepang
"1871141006","187114","1871083017",Kampung Baru Raya
"1871141007","187114","1871083009",Kampung Baru
"1871151001","187115","1871092006",Perumnas Way Halim
"1871151002","187115","1871092005",Way Halim Permai
"1871151003","187115","1871092004",Gunungsulah
"1871151004","187115","1871092001",Jagabaya I
"1871151005","187115","1871092002",Jagabaya II
"1871151006","187115","1871092003",Jagabaya III
"1871161001","187116","1871072002",Langkapura
"1871161002","187116","1871072003",Langkapura Baru
"1871161003","187116","1871072004",Gunungterang
"1871161005","187116","1871072001",Bilabong Jaya
"1871161006","187116","1871072005",Gunungagung
"1871171001","187117","1871061004",Enggal
"1871171002","187117","1871061003",Pelita
"1871171003","187117","1871061002",Tanjungkarang
"1871171004","187117","1871061001",Gunungsari
"1871171005","187117","1871061005",Rawalaut
"1871171006","187117","1871061006",Pahoman
"1871181001","187118","1871041003",Kedamaian
"1871181002","187118","1871041006",Bumi Kedamaian
"1871181003","187118","1871041007",Tanjungagung Raya
"1871181004","187118","1871041005",Tanjungbaru
"1871181005","187118","1871041004",Kalibalau Kencana
"1871181006","187118","1871041002",Tanjungraya
"1871181007","187118","1871041001",Tanjunggading
"1871191001","187119","1871011003",Kota Karang
"1871191002","187119","1871011010",Kota Karang Raya
"1871191003","187119","1871011004",Parwata
"1871191004","187119","1871011002",Keteguhan
"1871191005","187119","1871011001",Sukamaju
"1871191006","187119","1871011009",Way Tataan
"1871201001","187120","1871021004",Sukaraja
"1871201002","187120","1871021002",Bumi Waras
"1871201003","187120","1871021005",Garuntang
"1871201004","187120","1871021003",Bumi Raya
"1871201005","187120","1871021001",Kangkung
"1872011001","187201","1872022001",Metro
"1872011002","187201","1872022004",Hadimulyo Timur
"1872011003","187201","1872022002",Imopuro
"1872011004","187201","1872022003",Hadimulyo Barat
"1872011005","187201","1872022005",Yosomulyo
"1872021001","187202","1872023001",Banjarsari
"1872021002","187202","1872023002",Purwosari
"1872021003","187202","1872023004",Karangrejo
"1872021004","187202","1872023003",Purwoasri
"1872031001","187203","1872012001",Mulyojati
"1872031002","187203","1872012003",Ganjar Agung
"1872031003","187203","1872012002",Mulyosari
"1872031004","187203","1872012004",Ganjar Asri
"1872041001","187204","1872021005",Yosodadi
"1872041002","187204","1872021001",Tejosari
"1872041003","187204","1872021003",Iring Mulyo
"1872041004","187204","1872021004",Yosorejo
"1872041005","187204","1872021002",Tejo Agung
"1872051001","187205","1872011002",Rejomulyo
"1872051002","187205","1872011004",Margorejo
"1872051003","187205","1872011001",Sumbersari Bantul
"1872051004","187205","1872011003",Margodadi
"1901011001","190101","1901090018",Sungailiat
"1901011002","190101","1901090017",Sri Menanti
"1901011003","190101","1901090019",Kudai
"1901011004","190101","1901090020",Sinar Baru
"1901011005","190101","1901090014",Kenanga
"1901011006","190101","1901090016",Parit Padang
"1901011008","190101","1901090025",Sinar Jaya Jelutung
"1901011009","190101","1901090026",Matras
"1901011010","190101","1901090023",Jelitik
"1901011011","190101","1901090022",Surya Timur
"1901011012","190101","1901090021",Lubuk Kelik
"1901011013","190101","1901090024",Bukit Betung
"1901012007","190101","1901090015",Rebo
"1901021001","190102","1901130012",Kuto Panji
"1901021002","190102","1901130013",Air Jukung
"1901021003","190102","1901130014",Bukit Ketok
"1901021009","190102","1901130020",Remodong Indah
"1901021010","190102","1901130019",Air Asam
"1901021011","190102","1901130018",Mantung
"1901021012","190102","1901130017",Belinyu
"1901022004","190102","1901130011",Gunung Muda
"1901022005","190102","1901130016",Gunung Pelawan
"1901022006","190102","1901130010",Riding Panjang
"1901022007","190102","1901130009",Lumut
"1901022008","190102","1901130015",Bintet
"1901032001","190103","1901080014",Batu Rusa
"1901032002","190103","1901080012",Balun Ijuk
"1901032003","190103","1901080016",Riding Panjang
"1901032004","190103","1901080018",Jurung
"1901032005","190103","1901080010",Kimak
"1901032006","190103","1901080013",Pagarawan
"1901032007","190103","1901080019",Merawang
"1901032008","190103","1901080015",Air Anyir
"1901032009","190103","1901080017",Dwi Makmur
"1901032010","190103","1901080011",Jada Bahrin
"1901042001","190104","1901070008",Petaling
"1901042002","190104","1901070002",Penagan
"1901042003","190104","1901070012",Zed
"1901042004","190104","1901070009",Mendo
"1901042005","190104","1901070010",Paya Benua
"1901042006","190104","1901070006",Cengkong Abang
"1901042007","190104","1901070005",Kace
"1901042008","190104","1901070011",Kemuja
"1901042009","190104","1901070007",Air Duren
"1901042010","190104","1901070001",Kota Kapur
"1901042011","190104","1901070004",Air Buluh
"1901042012","190104","1901070003",Rukam
"1901042013","190104","1901070013",Labuh Air Pandan
"1901042014","190104","1901070014",Kace Timur
"1901042015","190104","1901070015",Petaling Banjar
"1901052001","190105","1901091004",Air Ruai
"1901052002","190105","1901091003",Air Duren
"1901052003","190105","1901091001",Penyamun
"1901052004","190105","1901091006",Sempan
"1901052005","190105","1901091002",Pemali
"1901052006","190105","1901091005",Karya Makmur
"1901062001","190106","1901092006",Bakam
"1901062002","190106","1901092002",Kapuk
"1901062003","190106","1901092005",Dalil
"1901062004","190106","1901092003",Neknang
"1901062005","190106","1901092004",Tiang Tarah
"1901062006","190106","1901092007",Mangka
"1901062007","190106","",Mabat
"1901062008","190106","1901092009",Bukit Layang
"1901062009","190106","1901092001",Maras Senang
"1901072001","190107","1901131008",Riau
"1901072002","190107","1901131002",Pangkal Niur
"1901072003","190107","1901131003",Pugul
"1901072004","190107","1901131004",Cit
"1901072005","190107","1901131005",Deniang
"1901072006","190107","1901131007",Silip
"1901072007","190107","1901131006",Mapur
"1901072008","190107","1901131001",Banyu Asin
"1901072009","190107","1901131009",Berbura
"1901082001","190108","1901081006",Puding Besar
"1901082002","190108","1901081005",Labu
"1901082003","190108","1901081004",Nibung
"1901082004","190108","1901081003",Tanah Bawah
"1901082005","190108","1901081002",Saing
"1901082006","190108","1901081001",Kota Waringin
"1901082007","190108","1901081007",Kayu Besi
"1902011001","190201","1902060013",Kota
"1902011002","190201","1902060014",Parit
"1902011005","190201","1902060009",Lesung Batang
"1902011006","190201","1902060010",Pangkallalang
"1902011009","190201","",Tanjungpendam
"1902011011","190201","1902060017",Paal Satu
"1902011016","190201","1902060022",Kampong Damai
"1902012003","190201","1902060007",Buluh Tumbang
"1902012004","190201","1902060008",Perawas
"1902012007","190201","1902060011",Dukong
"1902012008","190201","1902060012",Juru Seberang
"1902012010","190201","1902060016",Air Saga
"1902012012","190201","1902060018",Air Merbau
"1902012013","190201","1902060021",Aik Pelempang Jaya
"1902012014","190201","1902060019",Aik Ketekok
"1902012015","190201","1902060020",Aik Rayak
"1902022001","190202","1902010002",Membalong
"1902022002","190202","1902010006",Perpat
"1902022003","190202","1902010007",Lassar
"1902022004","190202","1902010008",Simpang Rusa
"1902022005","190202","1902010005",Kembiri
"1902022006","190202","1902010009",Bantan
"1902022007","190202","1902010004",Tanjungrusa
"1902022008","190202","1902010003",Mentigi
"1902022009","190202","1902010001",Pulau Seliu
"1902022010","190202","1902010010",Pulau Sumedang
"1902022011","190202","1902010011",Gunung Riting
"1902022012","190202","1902010012",Padang Kandis
"1902032001","190203","1902063003",Selat Nasik
"1902032002","190203","1902063002",Petaling
"1902032003","190203","1902063001",Suak Gual
"1902032004","190203","1902063004",Pulau Gersik
"1902042001","190204","1902062007",Sijuk
"1902042002","190204","1902062001",Batu Itam
"1902042003","190204","1902062002",Terong
"1902042004","190204","1902062003",Air Seruk
"1902042005","190204","1902062005",Tanjung Binga
"1902042006","190204","1902062004",Air Selumar
"1902042007","190204","1902062008",Sungai Padang
"1902042008","190204","1902062006",Keciput
"1902042009","190204","1902062010",Pelepak Pute
"1902042010","190204","1902062009",Tanjong Tinggi
"1902052001","190205","1902061004",Badau
"1902052002","190205","1902061006",Air Batu Buding
"1902052003","190205","1902061002",Sungai Samak
"1902052004","190205","1902061005",Kacang Butor
"1902052005","190205","1902061003",Cerucuk
"1902052006","190205","1902061001",Pegantungan
"1902052007","190205","1902061007",Ibul
"1903011001","190301","1905030004",Toboali
"1903011002","190301","1905030002",Teladan
"1903011003","190301","1905030003",Tanjungketapang
"1903012004","190301","1905030012",Serdang
"1903012005","190301","1905030011",Jeriji
"1903012006","190301","1905030010",Bikang
"1903012007","190301","1905030009",Gadung
"1903012008","190301","1905030001",Rias
"1903012010","190301","1905030014",Kepoh
"1903012012","190301","1905030008",Keposang
"1903012013","190301","1905030013",Rindik
"1903022001","190302","",Tanjunglabu
"1903022002","190302","1905050004",Tanjungsangkar
"1903022004","190302","1905050005",Kumbung
"1903022005","190302","1905050001",Penutuk
"1903032001","190303","1905040004",Airgegas
"1903032002","190303","1905040005",Delas
"1903032003","190303","1905040001",Pergam
"1903032004","190303","1905040002",Bencah
"1903032005","190303","1905040007",Nyelanding
"1903032006","190303","1905040008",Nangka
"1903032007","190303","",Ranggas
"1903032008","190303","",Airbara
"1903032009","190303","1905040006",Sidoharjo
"1903032010","190303","1905040003",Tepus
"1903042001","190304","1905020001",Jelutung II
"1903042002","190304","1905020002",Gudang
"1903042003","190304","1905020006",Bangka Kota
"1903042004","190304","1905020004",Rajik
"1903042005","190304","1905020003",Sebagin
"1903042006","190304","1905020005",Simpang Rimba
"1903042007","190304","1905020007",Permis
"1903052001","190305","1905010008",Payung
"1903052002","190305","1905010018",Malik
"1903052003","190305","1905010007",Sengir
"1903052004","190305","1905010017",Pangkal Buluh
"1903052005","190305","1905010006",Irat
"1903052006","190305","1905010005",Bedengung
"1903052008","190305","1905010009",Nadung
"1903052009","190305","1905010010",Ranggung
"1903052012","190305","1905010020",Paku
"1903062001","190306","1905031001",Sadai
"1903062002","190306","1905031003",Tukak
"1903062003","190306","1905031002",Pasir Putih
"1903062004","190306","1905031004",Tiram
"1903062005","190306","1905031005",Bukit Terap
"1903072001","190307","1905011001",Batu Betumpang
"1903072002","190307","1905011004",Sukajaya
"1903072003","190307","1905011002",Panca Tunggal
"1903072004","190307","1905011005",Sumber Jaya Permai
"1903072005","190307","1905011003",Fajar Indah
"1903082001","190308","1905051002",Pongok
"1903082002","190308","1905051001",Celagen
"1904011001","190401","1904010006",Koba
"1904011002","190401","1904010007",Arung Dalam
"1904011017","190401","1904010015",Berok
"1904011018","190401","1904010014",Padang Mulia
"1904011019","190401","1904010013",Simpang Perlang
"1904012003","190401","1904010001",Nibung
"1904012005","190401","1904010011",Kurau (Timur)
"1904012006","190401","1904010008",Guntung
"1904012007","190401","1904010010",Penyak
"1904012008","190401","1904010009",Terentang III
"1904012010","190401","1904010012",Kurau Barat
"1904021001","190402","1904020009",Dul
"1904022004","190402","1904020008",Air Mesu
"1904022006","190402","1904020010",Mangkol
"1904022007","190402","1904020006",Tanjung Gunung
"1904022010","190402","1904020007",Benteng
"1904022012","190402","1904020012",Padang Baru
"1904022013","190402","1904020013",Jeruk
"1904022014","190402","1904020014",Beluluk
"1904022016","190402","1904020016",Pedindang
"1904022018","190402","1904020015",Batu Belubang
"1904022020","190402","1904020017",Air Mesu Timur
"1904022021","190402","1904020018",Kebintik
"1904031001","190403","1904030001",Sungai Selan
"1904032002","190403","1904030003",Kerantai
"1904032003","190403","1904030008",Keretak
"1904032004","190403","1904030002",Lampur
"1904032005","190403","1904030009",Sarang Mandi
"1904032006","190403","1904030010",Munggu
"1904032007","190403","1904030011",Kemingking
"1904032008","190403","1904030012",Sungai Selan Atas
"1904032009","190403","",Tanjung Pura
"1904032010","190403","1904030013",Romadhon
"1904032011","190403","1904030014",Kerakas
"1904032012","190403","1904030017",Melabun
"1904032013","190403","1904030016",Keretak Atas
"1904042001","190404","1904040004",Simpang Katis
"1904042002","190404","1904040002",Celuak
"1904042003","190404","1904040001",Sungkap
"1904042004","190404","1904040006",Beruas
"1904042005","190404","1904040003",Puput
"1904042006","190404","1904040005",Teru
"1904042007","190404","1904040007",Terak
"1904042008","190404","1904040008",Pasir Garam
"1904042009","190404","1904040010",Katis
"1904042010","190404","1904040009",Pinang Sebatang
"1904052001","190405","1904021002",Namang
"1904052002","190405","1904021004",Cambai
"1904052003","190405","1904021005",Kayu Besi
"1904052004","190405","1904021003",Jelutung
"1904052005","190405","1904021001",Belilik
"1904052006","190405","1904021007",Baskara Bakti
"1904052008","190405","1904021006",Bukit Kijang
"1904052009","190405","1904021008",Cambai Selatan
"1904062001","190406","1904011004",Perlang
"1904062002","190406","1904011008",Batu Beriga
"1904062003","190406","1904011005",Lubuk Besar
"1904062004","190406","1904011001",Kulur
"1904062005","190406","1904011007",Lubuk Lingkuk
"1904062006","190406","1904011006",Lubuk Pabrik
"1904062007","190406","1904011003",Trubus
"1904062008","190406","1904011002",Kulur Ilir
"1904062009","190406","",Belimbing
"1905011001","190501","1903030007",Tanjung
"1905011002","190501","1903030006",Sungai Daeng
"1905011003","190501","1903030005",Sungai Baru
"1905011008","190501","",Keranggan
"1905011009","190501","",Menjelang
"1905012004","190501","1903030008",Air Putih
"1905012005","190501","",Air Belo
"1905012006","190501","1903030001",Belo Laut
"1905012007","190501","",Air Limau
"1905022001","190502","1903040006",Pelangas
"1905022002","190502","1903040001",Kundi
"1905022003","190502","1903040003",Mayang
"1905022004","190502","1903040009",Peradong
"1905022005","190502","1903040010",Air Nyatoh
"1905022006","190502","1903040007",Berang
"1905022007","190502","1903040004",Rambat
"1905022008","190502","1903040005",Simpang Gong
"1905022009","190502","1903040002",Simpang Tiga
"1905022010","190502","1903040008",Ibul
"1905022011","190502","1903040011",Pangek
"1905022012","190502","1903040013",Bukit Terak
"1905022013","190502","1903040012",Air Menduyung
"1905032001","190503","1903050001",Jebus
"1905032002","190503","1903050010",Sungai Buluh
"1905032003","190503","1903050002",Tumbak Petar
"1905032004","190503","1903050003",Limbung
"1905032005","190503","1903050004",Rukam
"1905032008","190503","1903050009",Ranggi Asam
"1905032009","190503","1903050011",Ketap
"1905032018","190503","1903050018",Mislak
"1905032019","190503","1903050020",Pebuar
"1905032020","190503","1903050021",Sinar Manik
"1905032021","190503","1903050019",Air Kuang
"1905041001","190504","1903010013",Kelapa
"1905042002","190504","1903010011",Mancung
"1905042003","190504","1903010010",Kayu Arang
"1905042004","190504","1903010015",Pusuk
"1905042005","190504","1903010018",Dendang
"1905042006","190504","1903010019",Kacung
"1905042007","190504","1903010012",Sinar Sari
"1905042008","190504","1903010014",Beruas
"1905042009","190504","1903010016",Tebing
"1905042010","190504","1903010020",Terentang
"1905042011","190504","1903010022",Tuik
"1905042012","190504","1903010021",Tugang
"1905042013","190504","1903010017",Air Bulin
"1905042014","190504","1903010023",Pangkal Beras
"1905052001","190505","1903020005",Tempilang
"1905052002","190505","1903020001",Tanjung Niur
"1905052003","190505","1903020007",Sangku
"1905052004","190505","1903020006",Buyan Kelumbi
"1905052005","190505","1903020008",Penyampak
"1905052006","190505","1903020002",Benteng Kota
"1905052007","190505","1903020003",Air Lintang
"1905052008","190505","1903020004",Sinar Surya
"1905052009","190505","1903020009",Simpang Yul
"1905062001","190506","1903051005",Sekar Biru
"1905062002","190506","1903051004",Telak
"1905062003","190506","1903051009",Cupat
"1905062004","190506","1903051001",Bakit
"1905062005","190506","1903051006",Puput
"1905062006","190506","1903051007",Air Gantang
"1905062007","190506","1903051008",Kelabat
"1905062008","190506","1903051003",Kapit
"1905062009","190506","1903051002",Semulut
"1905062010","190506","1903051010",Teluk Limau
"1906012001","190601","1906030004",Lalang Jaya
"1906012002","190601","1906030005",Kurnia Jaya
"1906012003","190601","1906030002",Padang
"1906012004","190601","1906030001",Kelubi
"1906012006","190601","1906030003",Lalang
"1906012007","190601","1906030006",Baru
"1906012010","190601","1906030010",Buku Limau
"1906012012","190601","1906030012",Mekar Jaya
"1906012013","190601","1906030011",Bentaian Jaya
"1906022001","190602","1906020003",Gantung
"1906022002","190602","1906020004",Selingsing
"1906022003","190602","1906020002",Jangkar Asam
"1906022004","190602","1906020001",Lilangan
"1906022009","190602","1906020010",Lenggang
"1906022010","190602","1906020009",Batu Penyu
"1906022011","190602","1906020008",Limbongan
"1906032001","190603","1906010004",Dendang
"1906032002","190603","1906010005",Jangkang
"1906032005","190603","1906010006",Nyuruk
"1906032008","190603","1906010008",Balok
"1906042001","190604","1906040003",Mentawak
"1906042002","190604","1906040004",Senyubuk
"1906042003","190604","1906040001",Cendil
"1906042005","190604","1906040002",Buding
"1906042006","190604","1906040005",Mayang
"1906042007","190604","1906040007",Pembaharuan
"1906052001","190605","1906031005",Air Kelik
"1906052002","190605","1906031004",Mempaya
"1906052003","190605","1906031003",Burong Mandi
"1906052004","190605","1906031002",Mengkubang
"1906052005","190605","1906031001",Sukamandi
"1906062001","190606","1906021004",Simpang Tiga
"1906062002","190606","1906021003",Renggiang
"1906062003","190606","1906021002",Aik Madu
"1906062004","190606","1906021001",Lintang
"1906072001","190607","1906011004",Simpang Pesak
"1906072002","190607","1906011002",Tanjung Batu Itam
"1906072003","190607","1906011001",Tanjung Kelumpang
"1906072004","190607","1906011003",Dukong
"1971011004","197101","1971020008",Semabung Lama
"1971011006","197101","1971020009",Bacang
"1971011007","197101","1971020010",Air Itam
"1971011008","197101","1971020014",Pasir Putih
"1971011009","197101","1971020012",Temberan
"1971011010","197101","1971020011",Sinar Bulan
"1971011011","197101","1971020013",Air Mawar
"1971021001","197102","1971040022",Opas Indah
"1971021002","197102","",Gedung Nasional
"1971021003","197102","1971040019",Batin Tikal
"1971021004","197102","",Rawa Bangun
"1971021005","197102","1971040023",Kejaksaan
"1971031004","197103","1971030010",Pasir Garam
"1971031005","197103","1971030009",Lontong Pancur
"1971031006","197103","1971030016",Ketapang
"1971031007","197103","1971030006",Ampui
"1971031008","197103","1971030015",Rejo Sari
"1971041001","197104","1971010015",Pintu Air
"1971041002","197104","1971010004",Bintang
"1971041005","197104","1971010013",Masjid Jamik
"1971041006","197104","1971010001",Asam
"1971041007","197104","1971010009",Melintang
"1971041008","197104","1971010002",Parit Lalang
"1971041009","197104","1971010010",Keramat
"1971041010","197104","1971010016",Gajah Mada
"1971051001","197105","1971041006",Taman Bunga
"1971051002","197105","1971041004",Bukitmerapin
"1971051004","197105","1971041005",Bukitsari
"1971051005","197105","1971041003",Tua Tunu
"1971051006","197105","1971041002",Kacang Pedang
"1971051007","197105","1971041007",Air Kepala Tujuh
"1971061001","197106","1971031005",Selindung
"1971061002","197106","1971031004",Selindung Baru
"1971061003","197106","1971031002",Gabek Satu
"1971061004","197106","1971031003",Gabek Dua
"1971061005","197106","1971031001",Air Salemba
"1971061006","197106","1971031006",Jerambah Gantung
"1971071001","197107","1971021005",Pasar Padi
"1971071002","197107","1971021003",Bukitintan
"1971071003","197107","1971021002",Bukitbesar
"1971071004","197107","1971021001",Sriwijaya
"1971071005","197107","1971021004",Semabung Baru
"2101041005","210104","2102061003",Kawal
"2101042001","210104","2102061001",Gunung Kijang
"2101042002","210104","2102061005",Malang Rapat
"2101042003","210104","2102061004",Teluk Bakau
"2101061008","210106","2102060005",Kijang Kota
"2101061009","210106","2102060008",Sungai Lekop
"2101061010","210106","2102060007",Gunung Lengkuas
"2101061011","210106","2102060006",Sungai Enam
"2101071001","210107","2102050005",Tanjung Uban Kota
"2101071002","210107","2102050006",Tanjung Uban Utara
"2101071003","210107","2102050004",Tanjung Uban Selatan
"2101071011","210107","2102050009",Tanjung Uban Timur
"2101072005","210107","2102050003",Lancang Kuning
"2101081006","210108","2102040006",Tembeling Tanjung
"2101082001","210108","2102040005",Bintan Buyu
"2101082002","210108","2102040001",Pangkil
"2101082003","210108","2102040003",Penaga
"2101082004","210108","2102040002",Pengujan
"2101082005","210108","2102040004",Tembeling
"2101091001","210109","2102070005",Teluk Sekuni
"2101092002","210109","2102070006",Batu Lepuk
"2101092003","210109","2102070004",Kampung Hilir
"2101092004","210109","2102070003",Kampung Melayu
"2101092005","210109","2102070002",Pulau Mentebung
"2101092006","210109","2102070001",Pulau Pinang
"2101092007","210109","2102070007",Kukup
"2101092008","210109","2102070008",Pengikik
"2101101007","210110","2102051007",Kota Baru
"2101102001","210110","2102051006",Berakit
"2101102002","210110","2102051003",Ekang Anculai
"2101102003","210110","2102051005",Pengudang
"2101102004","210110","2102051002",Sebong Lagoi
"2101102005","210110","2102051001",Sebong Pereh
"2101102006","210110","2102051004",Sri Bintan
"2101121004","210112","2102064003",Toapaya Asri
"2101122001","210112","2102064002",Toapaya
"2101122002","210112","2102064001",Toapaya Utara
"2101122003","210112","2102064004",Toapaya Selatan
"2101132001","210113","2102062003",Mantang Baru
"2101132002","210113","2102062002",Mantang Besar
"2101132003","210113","",Mantang Lama
"2101132004","210113","2102062004",Dendun
"2101142001","210114","2102063003",Kelong
"2101142002","210114","2102063001",Mapur
